timestamp,value,volume
2024-06-13,13.8,23212746.0
2024-06-12,14.17,24097961.0
2024-06-11,14.6,15562168.0
2024-06-10,14.59,17825896.0
2024-06-09,14.54,31687425.0
2024-06-08,14.54,31687425.0
2024-06-07,14.54,31687425.0
2024-06-06,15.17,13755658.0
2024-06-05,15.13,10591539.0
2024-06-04,15.17,15690802.0
2024-06-03,15.44,13166127.0
2024-06-02,15.55,17922880.0
2024-06-01,15.55,17922880.0
2024-05-31,15.55,17922880.0
2024-05-30,15.33,12588434.0
2024-05-29,15.13,19738250.0
2024-05-28,15.25,19438443.0
2024-05-27,14.82,11539606.0
2024-05-26,14.82,11539606.0
2024-05-25,14.82,11539606.0
2024-05-24,14.82,11539606.0
2024-05-23,14.89,15732166.0
2024-05-22,15.0,22250379.0
2024-05-21,15.02,20720079.0
2024-05-20,15.12,16645789.0
2024-05-19,15.02,26830559.0
2024-05-18,15.02,26830559.0
2024-05-17,15.02,26830559.0
2024-05-16,15.23,32019375.0
2024-05-15,15.56,69655968.0
2024-05-14,16.69,20396192.0
2024-05-13,17.04,10985653.0
2024-05-12,17.08,11028970.0
2024-05-11,17.08,11028970.0
2024-05-10,17.08,11028970.0
2024-05-09,17.22,15606243.0
2024-05-08,17.12,13419066.0
2024-05-07,17.01,18159617.0
2024-05-06,16.63,12963694.0
2024-05-05,16.43,26048446.0
2024-05-04,16.43,26048446.0
2024-05-03,16.43,26048446.0
2024-05-02,17.34,19639107.0
2024-05-01,16.94,13543168.0
2024-04-30,16.97,19659233.0
2024-04-29,17.33,23234368.0
2024-04-28,17.05,20004626.0
2024-04-27,17.05,20004626.0
2024-04-26,17.05,20004626.0
2024-04-25,17.05,15895194.0
2024-04-24,16.81,19890428.0
2024-04-23,16.96,21971362.0
2024-04-22,16.94,29321615.0
2024-04-21,16.47,34331694.0
2024-04-20,16.47,34331694.0
2024-04-19,16.47,34331694.0
2024-04-18,15.58,13208773.0
2024-04-17,15.69,14199487.0
2024-04-16,15.65,16355779.0
2024-04-15,15.79,23600344.0
2024-04-14,15.72,24038476.0
2024-04-13,15.72,24038476.0
2024-04-12,15.72,24038476.0
2024-04-11,16.0,14406427.0
2024-04-10,16.16,22557183.0
2024-04-09,15.88,15301046.0
2024-04-08,15.64,17654291.0
